tx_id	gene_name	1A_noDep	2A_noDep	1B_riboZero	2B_riboZero	1C_riboCop	2C_riboCop	1D_NEB	2D_NEB
ENST00000250124.10	MPDU1	14	15	25	31	11	24	9	26
ENST00000424789.6	TANC2	2	2	6	13	5	7	1	5
ENST00000282296.9	ZNF551	1	1	2	6	1	0	3	1
ENST00000225430.8	RPL19	215	314	598	733	250	536	155	230
ENST00000302558.7	RGPD8	3	4	18	17	8	9	3	8
ENST00000519948.3	ATXN7L3B	3	3	11	13	6	10	7	15
ENST00000299237.2	ZNF319	0	1	5	3	3	5	0	4
ENST00000426216.6	ATP9B	0	0	4	5	1	3	1	5
ENST00000244534.6	HIST1H1D	71	83	179	187	83	137	81	99
ENST00000346562.6	NPAS3	0	0	0	0	0	0	0	0
ENST00000325239.11	WDFY4	0	0	0	0	0	0	0	1
ENST00000291232.4	TNFRSF13C	0	0	0	1	1	0	1	0
ENST00000263228.3	UBE2R2	10	11	21	24	15	16	7	8
ENST00000556573.5	TMEM179	0	0	0	0	0	0	0	0
ENST00000261439.8	TBC1D1	3	4	4	5	4	9	0	12
ENST00000617537.4	AOAH	0	0	0	0	0	0	0	0
ENST00000261304.6	GALC	0	4	5	5	0	2	1	1
ENST00000326446.9	ARL6IP6	3	5	13	13	10	10	3	6
ENST00000555591.1	AL096870.1	0	0	0	0	0	0	0	0
ENST00000521180.5	ST3GAL1	0	1	2	1	2	1	0	1
ENST00000372582.5	IL1RAPL2	0	0	0	0	0	0	0	0
ENST00000376180.7	ITGBL1	0	0	0	0	0	0	0	0
ENST00000308251.5	KCNG4	0	0	0	0	0	0	0	0
ENST00000322313.8	WDR33	11	16	40	49	10	32	13	16
ENST00000328600.2	NLRP10	0	0	0	2	0	0	0	0
ENST00000369301.3	NHLRC2	7	12	24	32	16	20	12	14
ENST00000259526.3	NOV	0	0	0	0	0	0	0	0
ENST00000304430.9	NUDT6	0	1	3	3	0	0	1	0
ENST00000336689.7	ASAP3	3	1	3	4	0	0	0	3
ENST00000322716.7	EPM2AIP1	0	0	0	0	0	0	0	0
ENST00000594684.1	AC003006.1	0	1	0	0	0	0	0	0
ENST00000358065.4	SETMAR	1	2	7	3	6	6	1	2
ENST00000511166.1	CCDC169-SOHLH2	0	0	0	0	0	0	0	0
ENST00000379405.3	PRSS3	0	0	0	0	0	0	0	0
ENST00000256737.7	ANO3	0	0	0	0	0	0	0	0
ENST00000369762.6	ATP6AP1	31	53	94	105	49	80	51	72
ENST00000590918.5	GIPR	0	0	0	0	0	0	0	0
ENST00000265643.3	GAL	10	7	29	43	15	24	19	18
ENST00000367983.8	NR1I3	0	0	0	0	0	0	0	0
ENST00000392209.7	CCNYL1	0	2	2	0	1	1	4	1
ENST00000593751.7	FAM156B	0	0	2	0	0	1	0	0
ENST00000641251.1	OR4C6	0	0	0	0	0	0	0	0
ENST00000611217.4	POTEB3	0	0	0	0	0	0	0	0
ENST00000599612.2	MPV17L2	5	4	17	22	8	16	6	6
ENST00000357666.8	ZNF816	1	0	0	2	1	1	0	1
ENST00000615550.4	PRIM2	11	5	20	38	15	21	9	12
ENST00000312134.2	CST6	0	0	0	0	0	0	0	0
ENST00000261590.12	DSG2	29	67	108	127	42	110	52	93
ENST00000368738.3	S100A9	0	0	0	1	0	0	0	0
ENST00000634607.1	PHF14	8	9	21	29	3	13	7	16
ENST00000262290.8	LPO	0	0	0	0	0	0	0	0
ENST00000318124.3	DEFB103B	0	0	0	0	0	0	0	0
ENST00000370187.7	BTRC	3	6	14	9	6	9	3	6
ENST00000335987.7	OVOL1	0	0	0	0	0	0	0	0
ENST00000334512.9	ZMIZ1	6	9	8	13	11	15	1	4
ENST00000356443.8	MYOM1	0	0	0	0	0	0	0	0
ENST00000448803.6	ZSCAN2	0	0	5	3	0	2	2	3
ENST00000312106.5	CATSPER1	0	0	0	0	1	0	0	0
ENST00000402971.3	OR6B2	0	0	0	0	0	0	0	0
ENST00000232888.6	RRP9	15	11	26	27	10	14	8	11
ENST00000485713.5	SLC4A2	10	21	44	59	19	38	19	31
ENST00000450845.6	SPATA24	0	1	1	3	1	1	1	1
ENST00000310144.10	PSMC5	28	42	101	114	47	58	29	58
ENST00000353479.9	COL17A1	0	0	0	0	0	0	0	0
ENST00000368508.7	ROS1	0	0	0	0	0	0	0	0
ENST00000374051.7	NLGN3	0	0	1	0	0	0	0	0
ENST00000371485.7	CEP55	21	9	23	29	14	14	3	3
ENST00000407236.5	PPARA	0	0	3	1	0	0	0	0
ENST00000228251.8	YBX3	47	51	104	121	59	97	30	55
ENST00000450966.5	USP40	2	1	8	7	0	3	1	1
ENST00000205948.10	APOH	0	0	0	0	0	0	0	0
ENST00000338165.8	EME1	1	2	5	6	3	8	4	6
ENST00000367993.7	NDUFS2	35	42	109	108	37	73	22	39
ENST00000541970.5	PDCD2	17	29	43	45	13	35	18	25
ENST00000415641.7	NBPF4	0	0	0	0	0	0	0	0
ENST00000555938.1	AC011448.1	5	15	35	39	13	36	6	13
ENST00000589666.5	UNK	5	6	5	11	6	5	2	6
ENST00000287380.5	TBC1D31	5	6	16	25	4	14	6	7
ENST00000400841.7_PAR_Y	CRLF2	0	0	0	0	0	0	0	0
ENST00000258829.5	NKX2-8	0	0	0	0	1	0	0	0
ENST00000367090.3	TMEM181	3	2	14	13	6	7	3	6
ENST00000360423.11	SULT1A4	0	0	2	3	1	1	0	0
ENST00000181383.8	CPB2	0	0	0	0	0	0	0	0
ENST00000326637.7	TNNI3K	0	0	0	0	0	0	0	1
ENST00000430121.2	FAM198A	1	1	1	2	1	1	0	1
ENST00000311659.4	UBQLN3	0	0	0	0	0	0	0	0
ENST00000404257.5	NEU4	0	0	0	0	0	0	0	0
ENST00000518699.3	NKX6-3	0	0	0	0	0	0	0	0
ENST00000299705.9	TMED3	7	11	27	33	12	19	11	22
ENST00000299459.2	OR2D2	0	0	0	0	0	0	0	0
ENST00000448100.6	ZGPAT	0	5	5	8	2	4	2	2
ENST00000417563.2	TEX50	0	0	0	0	0	0	0	0
ENST00000576730.5	MCRIP1	3	2	6	14	8	6	2	0
ENST00000367267.5	SYT2	0	1	0	3	2	0	0	0
ENST00000291700.8	S100B	0	0	0	0	0	0	0	0
ENST00000345365.10	RAD51D	1	1	0	2	0	2	0	2
ENST00000303545.3	RNF139	2	5	14	8	5	9	3	3
ENST00000373115.4	CHST3	2	1	0	1	0	1	0	3
ENST00000369583.3	DUSP5	3	2	1	1	0	1	0	0
ENST00000373884.5	XKR8	1	1	2	2	2	4	1	1
ENST00000416284.7	FAM19A2	0	0	0	0	0	0	0	0
ENST00000335999.6	NCKAP5L	5	1	8	9	3	9	3	4
ENST00000641663.1	OR2A25	0	0	0	0	0	0	0	0
ENST00000619757.4	HIC1	1	0	0	0	0	0	0	0
ENST00000394532.7	BAD	1	1	3	8	5	4	3	4
ENST00000641093.1	OR14A16	0	0	0	0	0	0	0	0
ENST00000355705.3	PLGLB1	0	0	0	0	0	0	0	0
ENST00000369478.3	CD2	0	0	0	0	0	0	0	0
ENST00000340363.9	C17orf99	0	0	0	0	0	0	0	0
ENST00000509578.1	COX7C	50	56	151	180	53	149	58	86
ENST00000542678.5	ABCB9	1	2	3	2	3	4	1	0
ENST00000394752.7	SFMBT1	1	4	6	3	3	4	3	5
ENST00000428112.6	MKNK1	7	5	7	13	1	9	0	8
ENST00000381638.6	ZZEF1	9	4	19	27	15	8	5	13
ENST00000216037.10	XBP1	4	8	12	26	4	4	6	7
ENST00000218099.6	F9	0	0	0	0	0	0	0	0
ENST00000446157.2	MUSTN1	0	0	0	0	0	0	0	0
ENST00000511556.5	ZNF135	0	0	0	0	0	0	0	0
ENST00000312891.2	GJC3	0	0	0	0	0	0	0	0
ENST00000622500.1	GPIHBP1	0	0	0	0	0	0	0	0
ENST00000295240.7	BBS5	1	2	1	7	0	1	2	0
ENST00000533490.6	ZAR1L	0	0	0	0	0	0	0	0
ENST00000610540.4	CAB39L	0	0	1	0	0	0	0	0
ENST00000339355.2	TCTEX1D4	0	0	0	0	0	0	0	0
ENST00000431473.3	RIMKLA	0	0	3	2	1	2	3	0
ENST00000250111.8	ATP1B2	0	2	3	0	0	1	0	0
ENST00000251582.11	ADAMTS2	3	1	6	2	3	5	1	1
ENST00000612183.4	FAM71D	0	0	0	0	0	0	0	0
ENST00000419275.2	PPIAL4G	17	11	32	44	15	24	12	20
ENST00000543753.5	KRTCAP3	0	0	0	0	0	0	0	0
ENST00000263196.11	DGCR2	9	10	30	27	10	19	13	16
ENST00000357736.8	MAFG	0	0	2	0	1	0	1	1
ENST00000264963.8	LMAN2L	2	4	12	11	8	6	3	5
ENST00000289013.10	RHPN1	0	0	0	1	0	0	0	0
ENST00000302851.7	ZNF561	3	4	10	11	4	7	5	7
ENST00000302097.3	ZNF280A	1	0	0	1	0	0	0	0
ENST00000318245.5	LMO7DN	0	0	0	0	0	0	0	0
ENST00000376854.5	C9orf40	4	6	13	17	5	15	9	14
ENST00000258494.13	ALDH1L2	5	3	8	4	5	9	5	6
ENST00000620676.4	VPS13D	3	6	22	23	8	15	7	8
ENST00000587091.5	SLC16A2	3	7	9	12	8	12	2	13
ENST00000402685.6	PDZRN4	0	0	0	0	0	1	0	0
ENST00000269967.3	CCDC97	3	9	10	13	6	10	4	11
ENST00000274031.7	SETD7	3	4	9	24	10	13	5	4
ENST00000370855.5	SLC44A5	2	2	8	4	0	3	1	3
ENST00000507866.6	SORCS2	0	0	0	0	0	0	0	0
ENST00000356818.6	PPP1R26	0	1	2	3	1	1	0	1
ENST00000372469.5	PRRX2	0	0	0	0	0	0	0	0
ENST00000329146.8	CRIP2	1	1	1	1	0	0	0	0
ENST00000335749.4	TNRC6C	3	1	3	3	2	7	1	3
ENST00000251170.11	SEC14L5	0	1	0	0	0	0	0	0
ENST00000293670.3	KRT83	0	0	0	1	0	0	0	0
ENST00000297313.7	RGS20	0	0	0	0	0	0	0	1
ENST00000319190.9	TTC7A	1	1	0	0	2	2	2	0
ENST00000380639.9	PTCD2	1	4	3	6	1	3	3	3
ENST00000264735.2	HRASLS	0	1	0	1	1	1	3	0
ENST00000367434.4	B3GALT2	0	0	0	0	0	0	0	0
ENST00000276708.8	GSDMC	0	0	0	0	0	0	0	0
ENST00000599218.5	PRICKLE3	0	5	6	6	0	2	4	5
ENST00000424439.2	NHLRC4	0	0	0	0	0	0	0	0
ENST00000371037.8	SGIP1	0	0	0	2	0	0	0	0
ENST00000375661.5	LSM2	9	5	25	25	4	9	5	11
ENST00000334352.8	USP16	14	14	19	29	9	28	11	18
ENST00000216264.12	CERK	6	7	6	12	8	12	5	4
ENST00000355264.8	AP3M1	14	15	27	42	13	27	13	25
ENST00000318683.6	B3GNT3	0	0	0	0	0	1	0	0
ENST00000257075.9	PUM1	13	17	35	54	23	54	13	29
ENST00000431350.6	TLK1	1	4	11	11	6	9	2	6
ENST00000398208.2	WDR4	8	8	16	26	12	16	13	9
ENST00000367569.3	SF3B5	22	35	58	68	23	39	20	18
ENST00000380198.6	NABP2	5	4	14	15	7	7	5	7
ENST00000449105.7	HNRNPLL	8	11	16	32	6	23	7	13
ENST00000373048.8	EPHA10	0	0	0	0	0	1	0	0
ENST00000420323.6	DNAH1	1	1	0	0	0	0	0	0
ENST00000220509.9	VPS18	7	4	12	14	8	12	7	5
ENST00000181839.8	CDK13	9	7	15	21	6	18	9	10
ENST00000334063.5	KRTAP19-3	0	0	0	0	0	0	0	0
ENST00000284322.9	ABI3BP	0	0	0	0	0	0	0	1
ENST00000332503.5	HOXB4	0	0	0	1	0	0	0	0
ENST00000622845.4	RMND1	1	3	5	11	3	7	3	3
ENST00000231887.7	EHHADH	1	3	3	2	3	6	1	2
ENST00000368409.7	EFNA4	0	1	2	2	1	0	0	1
ENST00000221856.10	FSD1	5	5	4	8	9	7	3	5
ENST00000601538.5	SHANK2	0	0	1	0	0	0	0	0
ENST00000313468.9	NDUFS8	11	23	54	64	32	42	26	29
ENST00000396333.3	GPRC5D	0	0	0	0	0	0	0	0
ENST00000369111.8	CA14	0	0	0	0	0	0	0	0
ENST00000366510.3	SCCPDH	3	6	16	28	10	13	6	16
ENST00000359358.8	KLHL14	0	1	0	1	0	1	1	0
ENST00000396153.6	FAF1	9	13	42	41	20	25	15	31
ENST00000252655.1	RSPH3	0	1	3	3	1	3	0	2
ENST00000361673.3	ALPK2	0	1	0	0	0	0	0	0
ENST00000337137.8	TBC1D22A	1	2	10	7	2	5	4	1
ENST00000263593.7	SIAE	2	6	8	5	2	5	4	7
ENST00000373580.7	OLFML2A	0	0	0	1	1	0	0	0
ENST00000342192.8	UBE2L3	24	29	77	72	27	38	15	29
ENST00000340692.9	MOCS1	0	1	3	4	1	4	2	4
ENST00000269122.7	CLTC	112	144	374	422	163	282	148	190
ENST00000403751.7	GTF2A1L	0	0	1	0	0	0	0	0
ENST00000276055.3	CHST7	1	1	3	2	1	1	1	0
ENST00000371933.7	EFCAB14	0	1	4	1	0	1	0	2
ENST00000405954.1	DUSP28	0	2	2	2	0	1	1	0
ENST00000377604.7	RBM10	15	7	31	42	12	31	13	21
ENST00000253109.4	ANGPTL6	0	1	0	0	0	0	0	0
ENST00000370668.7	SAMD13	0	0	0	0	0	0	0	0
ENST00000316999.9	SMAP1	9	5	25	27	8	14	7	6
ENST00000261336.6	PZP	0	0	0	0	0	0	0	0
ENST00000317121.5	OR56B1	0	0	0	0	0	0	0	0
ENST00000369849.8	INA	3	1	11	9	2	5	2	3
ENST00000261880.9	AAGAB	14	15	35	38	19	25	10	14
ENST00000340828.6	CCNG1	12	23	77	67	19	38	23	79
ENST00000228437.9	PRDM4	3	7	3	6	4	4	2	5
ENST00000389744.8	KLC1	8	8	23	12	4	14	4	4
ENST00000286835.11	SCAF4	15	19	27	37	17	30	11	20
ENST00000367660.3	ABRACL	6	4	19	27	10	22	3	3
ENST00000360537.6	PLAGL1	3	1	4	5	2	5	5	9
ENST00000642069.1	AC068987.5	0	0	0	0	0	0	0	0
ENST00000342166.9	DPY30	2	6	17	19	7	14	5	9
ENST00000376592.6	MTHFR	1	3	8	4	3	7	3	2
ENST00000340634.4	PAQR9	0	0	1	0	2	1	0	1
ENST00000323570.7	ELMOD2	5	13	19	29	4	18	3	9
ENST00000522796.1	HMGB4	0	0	0	0	0	0	0	0
ENST00000216271.9	HDAC10	2	0	3	4	0	2	1	0
ENST00000324324.11	MYEF2	3	5	7	11	4	10	5	4
ENST00000395499.5	AGPAT1	6	5	11	18	3	9	2	7
ENST00000285407.10	KLF10	1	2	5	9	3	3	2	8
ENST00000378278.6	DCLRE1C	2	3	3	3	0	4	2	2
ENST00000465271.5	CNIH4	14	23	35	30	20	39	20	33
ENST00000295131.2	ZSWIM2	0	0	0	0	0	0	0	0
ENST00000264071.6	TUBB4A	7	13	34	33	18	22	7	10
ENST00000321510.6	SLC25A41	0	0	0	0	0	0	0	0
ENST00000267485.7	C14orf37	1	3	5	4	0	2	3	1
ENST00000449207.6	PRDM7	0	0	0	0	0	0	0	0
ENST00000380338.8	MLLT3	5	1	14	11	7	12	4	5
ENST00000366787.7	THBS2	1	0	0	0	0	0	0	0
ENST00000344762.5	CCDC15	0	3	4	9	1	3	1	2
ENST00000639785.1	CASR	0	0	0	0	0	0	0	0
ENST00000370096.7	COL11A1	0	0	0	0	0	0	0	0
ENST00000620210.1	TBC1D3F	0	0	0	0	0	0	0	0
ENST00000535490.2	CXorf49	0	0	0	0	0	0	0	0
ENST00000613503.4	SPPL2B	5	3	10	4	4	4	1	3
ENST00000373736.6	NKAIN1	0	0	0	0	0	0	0	3
ENST00000372890.5	TRUB2	16	14	54	62	20	28	16	23
ENST00000303088.8	RFXANK	3	10	15	19	4	6	7	6
ENST00000620881.1	ELOA3D	0	0	0	0	0	0	0	0
ENST00000340093.7	PLAUR	0	2	3	2	0	1	0	0
ENST00000361439.8	NSMCE1	8	4	15	20	9	12	5	9
ENST00000294016.7	ADCY9	3	1	10	8	4	10	5	4
ENST00000368694.7	CHTOP	14	15	56	56	16	42	17	22
ENST00000301599.6	TMEM88	0	0	0	0	0	0	0	0
ENST00000394945.5	SPOCK1	0	0	2	1	0	0	0	0
ENST00000409860.1	C4orf48	3	6	15	11	3	10	4	10
ENST00000641846.1	OR6N1	0	0	0	0	0	0	0	0
ENST00000361908.7	OPA1	17	22	41	54	30	33	12	15
ENST00000395647.6	SLC5A10	0	0	0	1	0	0	0	0
ENST00000233809.8	IGFBP2	9	20	36	35	14	24	19	24
ENST00000308868.4	LEP	0	0	0	0	0	0	0	0
ENST00000394009.4	BBOF1	1	0	0	0	0	0	0	0
ENST00000621267.4	HNRNPDL	74	113	244	330	104	207	70	113
ENST00000325385.11	DIS3L2	3	6	5	8	1	4	3	4
ENST00000240619.2	TAS2R10	0	0	0	0	0	0	0	0
ENST00000294064.8	NEU3	2	2	7	8	2	5	2	6
ENST00000369230.3	PNLIPRP3	0	0	0	0	0	0	0	0
ENST00000415645.6	NPIPB4	0	0	0	0	0	0	0	0
ENST00000368006.7	DEDD	3	3	7	13	1	10	2	6
ENST00000221327.8	ZNF180	4	1	2	2	0	1	2	0
ENST00000372581.1	GUCA2B	0	0	0	0	0	0	0	0
ENST00000368777.1	LCE4A	0	0	0	0	0	0	0	0
ENST00000394015.3	KRTAP2-4	0	0	0	0	0	0	0	0
ENST00000276609.7	SLC26A7	0	0	1	0	0	0	0	0
ENST00000262717.8	CDH20	0	1	0	0	0	0	0	0
ENST00000428397.6	OPRM1	0	1	0	0	0	0	0	0
ENST00000398309.6	DLG2	0	0	0	0	0	0	0	0
ENST00000543909.5	SLC2A14	0	0	0	0	0	1	1	0
ENST00000370950.7	SRSF11	15	29	51	61	24	48	18	25
ENST00000360814.8	GLT8D2	2	3	4	4	0	3	0	0
ENST00000300184.7	MS4A7	0	0	0	0	0	0	0	0
ENST00000529308.5	USP35	3	0	2	2	0	3	1	1
ENST00000206595.10	G2E3	7	5	26	33	8	17	13	12
ENST00000350026.10	ARID1B	12	7	25	33	16	18	6	13
ENST00000272793.9	UBR3	11	12	22	29	15	26	12	13
ENST00000510861.5	GABRA2	0	0	0	0	0	0	0	0
ENST00000357430.7	ACSL3	23	16	46	70	20	42	29	38
ENST00000369501.2	CNR1	0	0	0	0	0	0	0	0
ENST00000233121.6	MAPRE3	0	2	5	3	2	1	0	3
ENST00000368713.7	S100A3	0	0	0	0	0	0	0	0
ENST00000301459.4	RCOR2	0	0	2	1	1	0	0	0
ENST00000215909.9	LGALS1	0	0	1	0	0	0	0	0
ENST00000508064.6	CR1L	0	0	3	0	0	1	1	0
ENST00000366582.7	HEATR1	53	69	125	175	57	113	65	79
ENST00000615353.1	HIST1H4I	4	10	32	41	10	34	27	58
ENST00000543264.6	SHD	0	0	0	0	0	0	0	0
ENST00000013222.5	INMT	0	0	0	0	0	0	0	0
ENST00000503585.5	PACRGL	0	3	5	6	1	2	0	5
ENST00000421593.6	SLCO1B7	0	0	0	0	0	0	0	0
ENST00000393679.5	FOLR1	0	0	1	0	0	0	0	0
ENST00000329319.7	YBEY	1	2	2	3	0	2	4	3
ENST00000331573.7	PSMG1	12	14	37	46	20	42	15	32
ENST00000361413.7	KIAA0753	1	3	3	5	4	4	2	6
ENST00000424325.6	RPL10	266	358	848	1064	385	687	431	615
ENST00000381968.7	SYT8	0	0	0	0	0	0	0	0
ENST00000457363.1	ANKRD60	0	0	0	0	0	0	0	0
ENST00000304735.3	VASN	1	1	1	1	2	1	0	0
ENST00000370589.6	MCOLN3	1	1	1	3	0	2	1	2
ENST00000367721.2	FASLG	0	0	0	0	0	0	0	0
ENST00000471389.5	FTO	9	14	16	31	12	21	7	11
ENST00000388820.4	ADAMTS7	1	1	2	1	0	0	0	0
ENST00000462322.2	SMKR1	0	0	0	0	0	0	0	0
ENST00000295834.7	FABP1	0	0	0	0	0	0	0	0
ENST00000317834.4	OR2D3	0	0	0	0	0	0	0	0
ENST00000448612.5	WDR27	0	2	1	3	0	2	0	1
ENST00000247005.7	GDF1	0	0	0	0	0	0	0	0
ENST00000229708.3	ULBP1	0	0	2	0	1	0	0	0
ENST00000342947.7	DFNA5	0	3	1	1	3	2	1	0
ENST00000379965.7	TRIM22	0	0	0	0	0	0	0	0
ENST00000619609.1	PADI6	0	0	0	0	0	0	0	0
ENST00000249442.10	MTX2	7	6	21	22	8	20	7	16
ENST00000292090.7	TLCD1	0	8	7	13	1	6	4	4
ENST00000234590.8	ENO1	376	496	1119	1288	498	855	390	530
ENST00000299633.6	HDGFL3	0	1	6	3	2	3	0	4
ENST00000273308.8	CNPY2	11	11	29	37	11	22	14	16
ENST00000377045.8	ARAF	4	4	9	15	6	9	6	4
ENST00000339488.8	PTCHD4	0	0	0	0	0	0	0	1
ENST00000285873.7	GEMIN5	23	29	80	89	33	55	30	36
ENST00000317578.6	SIX5	1	1	6	5	0	6	4	0
ENST00000359452.8	RGR	0	0	0	0	0	0	0	0
ENST00000307194.5	GIMAP1	0	0	0	0	0	0	0	0
ENST00000370017.7	FNDC7	0	0	0	0	0	0	0	0
ENST00000354287.4	FBXO2	0	0	0	0	0	0	0	0
ENST00000359440.5	TMC3	0	0	0	0	0	0	0	0
ENST00000597186.5	ZNF329	0	1	0	0	0	1	0	1
ENST00000259324.5	LRRC8A	4	6	8	10	6	15	4	12
ENST00000305409.2	SCG2	0	0	0	0	0	0	0	0
ENST00000341491.8	ATF3	1	4	10	8	5	4	2	5
ENST00000447353.5	CCDC173	0	1	2	1	0	0	0	0
ENST00000379818.3	MT1M	0	0	0	0	0	0	0	0
ENST00000371528.1	ZYG11A	0	3	9	13	5	11	1	9
ENST00000361048.5	PLEKHS1	0	0	0	0	0	0	0	0
ENST00000334528.13	FMN1	0	0	0	0	0	0	0	0
ENST00000452392.2	AL669918.1	3	5	10	14	2	7	6	4
ENST00000530460.1	AP002360.1	0	0	1	0	0	1	0	1
ENST00000369314.1	POLR3GL	3	2	0	1	1	1	1	0
ENST00000624304.3	SMIM11B	0	0	3	2	1	1	0	1
ENST00000299290.5	TBATA	0	0	0	0	0	0	0	0
ENST00000509311.6	GOLGA8O	0	0	0	0	0	0	0	0
ENST00000374765.8	RAP1GAP	0	1	1	3	1	0	0	0
ENST00000295571.9	EOGT	0	3	1	2	2	0	1	0
ENST00000221922.10	CCDC9	1	1	4	6	4	6	3	1
ENST00000368243.5	C1orf61	0	0	0	0	0	0	0	0
ENST00000335397.3	OR9Q1	0	0	0	0	0	0	0	0
ENST00000333610.3	TTC32	1	2	5	2	0	4	2	6
ENST00000337304.2	ATF4	7	18	38	37	14	24	13	24
ENST00000322344.7	PNKP	5	5	12	4	5	5	0	4
ENST00000339176.7	NRN1L	0	0	0	0	0	0	0	0
ENST00000337685.6	MUM1L1	1	3	0	2	2	2	0	1
ENST00000543774.6	KAT8	2	6	15	18	4	15	8	10
ENST00000373502.9	CHIC1	0	0	1	0	0	1	0	1
ENST00000329099.4	RFLNB	0	0	1	0	0	1	1	0
ENST00000398706.6	ZSWIM8	6	6	9	9	4	8	3	2
ENST00000382409.3	DEAF1	4	4	5	9	6	3	0	3
ENST00000307395.4	GP9	0	0	0	0	0	0	0	0
ENST00000296412.12	ADH5	28	42	115	104	38	74	25	43
ENST00000367576.5	LTV1	10	22	63	71	31	55	13	33
ENST00000261254.7	CCND2	2	19	33	37	9	16	7	20
ENST00000317735.4	RRH	0	0	0	0	0	0	0	0
ENST00000359864.6	TEAD4	7	1	15	10	4	9	4	6
ENST00000368759.5	BCCIP	21	23	52	74	31	50	30	36
ENST00000348956.6	CKB	258	359	751	948	334	643	266	377
ENST00000343063.7	ESPNL	3	1	6	6	3	3	1	2
ENST00000458420.7	CLSTN2	1	0	0	0	0	0	0	0
ENST00000311303.7	ABCC12	0	0	0	0	0	0	0	0
ENST00000381714.7	HMG20A	6	2	9	13	6	11	3	7
ENST00000378536.4	SKI	3	6	20	14	5	21	3	3
ENST00000398013.7	NIPA2	4	3	16	16	3	14	2	12
ENST00000354911.8	WAC	8	12	28	33	13	21	5	17
ENST00000409259.1	AC013269.1	0	0	0	0	0	0	0	0
ENST00000358528.8	CSDE1	84	129	281	334	107	233	93	139
ENST00000481445.1	COX7B	25	46	108	167	54	90	55	102
ENST00000329759.5	FAM43A	0	0	1	1	0	0	2	1
ENST00000596217.1	NUP62	13	17	31	35	15	27	10	27
ENST00000336184.6	TRAF5	0	2	1	6	1	0	1	1
ENST00000294244.8	C11orf84	7	5	8	13	4	9	1	10
ENST00000344300.3	C15orf48	0	0	0	0	1	0	0	0
ENST00000532254.1	NPIPB6	0	0	0	0	0	0	0	0
ENST00000395288.6	KBTBD4	2	3	10	13	4	7	6	4
ENST00000334220.8	DLST	15	21	42	58	14	33	18	26
ENST00000261558.7	AP5M1	5	9	16	15	6	11	6	10
ENST00000535902.5	MANSC1	5	5	7	2	1	3	3	2
ENST00000264775.9	PLPP1	1	1	6	5	2	4	1	5
ENST00000266066.3	SFRP5	1	0	0	0	0	0	0	0
ENST00000326258.1	OR10A7	0	0	0	0	0	0	0	0
ENST00000341976.4	ZNF70	1	1	1	3	1	1	3	1
ENST00000279392.7	HIRIP3	9	6	17	27	10	19	6	3
ENST00000357585.3	SSTR2	1	0	0	0	0	1	0	0
ENST00000287139.7	NODAL	0	0	0	0	0	0	0	0
ENST00000246069.11	DSTN	18	23	67	71	35	55	25	31
ENST00000353151.3	CSN2	0	0	0	0	0	0	0	0
ENST00000293549.3	WNT1	0	0	0	0	0	0	0	0
ENST00000298351.4	TMEM63C	0	1	1	5	2	2	1	1
ENST00000416007.8	MBIP	5	7	11	17	9	9	7	8
ENST00000446656.3	MOGAT1	0	0	0	0	0	0	0	0
ENST00000424086.5	TMEM177	2	7	18	11	5	16	4	13
ENST00000265983.7	HPX	0	0	0	0	0	0	0	0
ENST00000382713.9	DOK6	0	0	0	0	0	1	0	0
ENST00000391851.8	PRMT1	46	49	135	158	47	104	46	78
ENST00000593685.5	DYRK1B	1	3	4	5	1	6	2	2
ENST00000377365.3	FAM196B	0	0	0	0	0	1	0	0
ENST00000338965.8	NCR3LG1	4	6	11	18	7	9	6	4
ENST00000402924.5	BLVRA	9	10	18	30	12	14	10	12
ENST00000300187.10	MS4A14	0	0	0	0	0	0	0	0
ENST00000306749.3	FASN	116	193	409	479	169	387	161	256
ENST00000362057.3	WHRN	0	1	3	0	3	3	0	1
ENST00000417816.2	NEBL	1	0	0	3	0	3	0	0
ENST00000308167.9	ELF4	4	5	9	11	1	6	4	6
ENST00000321322.6	DSCAML1	0	0	0	1	0	0	0	0
ENST00000495461.5	SELENOK	4	3	13	20	5	8	10	11
ENST00000568584.5	TUBB8	6	10	20	26	13	21	9	22
ENST00000496811.5	DHX36	12	24	57	59	28	45	24	38
ENST00000218721.1	MLNR	0	0	0	0	0	0	0	0
ENST00000355665.7	YTHDC1	9	19	44	34	18	30	14	16
ENST00000376325.8	SHISA7	0	0	0	0	0	0	0	0
ENST00000514116.5	ROPN1B	0	0	0	0	0	0	0	0
ENST00000164305.9	PIGB	1	0	2	3	3	0	1	0
ENST00000302182.7	UBB	181	226	449	609	218	416	155	251
ENST00000606498.5	TM2D1	2	7	7	11	3	5	4	1
ENST00000216101.6	RASL10A	0	0	0	0	0	0	0	1
ENST00000396330.6	SNX16	1	2	2	0	0	0	1	1
ENST00000306121.7	SNX7	3	3	15	12	3	15	7	6
ENST00000591416.5	MBD1	4	8	15	10	3	9	5	3
ENST00000368100.1	VSIG8	0	0	0	0	0	0	0	0
ENST00000276101.7	AWAT2	0	0	0	0	0	0	0	0
ENST00000336596.6	EPHA3	5	2	5	11	4	6	7	5
ENST00000306698.6	SGO1	2	3	5	19	1	6	2	4
ENST00000216122.8	MCM5	45	63	136	193	68	99	55	71
