tx_id	gene_name	NEBNext_20_34	undepleted_20_34	NEBNext_20_60	undepleted_20_60
ENST00000507866.6	SORCS2	0	0	0	0
ENST00000356818.6	PPP1R26	4	1	0	0
ENST00000372469.5	PRRX2	0	0	0	0
ENST00000329146.8	CRIP2	2	0	0	0
ENST00000335749.4	TNRC6C	0	2	0	0
ENST00000251170.11	SEC14L5	0	0	0	0
ENST00000293670.3	KRT83	1	2	0	0
ENST00000297313.7	RGS20	0	0	0	0
ENST00000319190.9	TTC7A	4	2	0	0
ENST00000380639.9	PTCD2	7	4	8	0
ENST00000264735.2	HRASLS	0	0	0	0
ENST00000367434.4	B3GALT2	0	0	0	0
ENST00000276708.8	GSDMC	0	0	0	0
ENST00000599218.5	PRICKLE3	20	5	3	1
ENST00000424439.2	NHLRC4	0	0	0	0
ENST00000371037.8	SGIP1	0	0	0	0
ENST00000375661.5	LSM2	40	19	19	7
ENST00000334352.8	USP16	30	10	11	2
ENST00000216264.12	CERK	0	2	1	1
ENST00000355264.8	AP3M1	42	23	28	6
ENST00000318683.6	B3GNT3	0	0	0	0
ENST00000257075.9	PUM1	38	15	20	4
ENST00000431350.6	TLK1	23	10	8	2
ENST00000398208.2	WDR4	28	13	9	3
ENST00000367569.3	SF3B5	78	36	32	4
ENST00000380198.6	NABP2	13	4	5	0
ENST00000449105.7	HNRNPLL	50	14	13	2
ENST00000373048.8	EPHA10	0	0	0	0
ENST00000420323.6	DNAH1	0	1	0	0
ENST00000220509.9	VPS18	26	4	10	1
ENST00000181839.8	CDK13	16	7	10	2
ENST00000334063.5	KRTAP19-3	0	0	0	0
ENST00000284322.9	ABI3BP	0	0	0	0
ENST00000332503.5	HOXB4	14	5	5	1
ENST00000622845.4	RMND1	15	5	3	1
ENST00000231887.7	EHHADH	4	1	3	1
ENST00000368409.7	EFNA4	1	0	0	0
ENST00000221856.10	FSD1	0	0	0	0
ENST00000601538.5	SHANK2	0	0	0	0
ENST00000313468.9	NDUFS8	66	31	27	5
ENST00000396333.3	GPRC5D	0	0	0	0
ENST00000369111.8	CA14	0	0	1	0
ENST00000366510.3	SCCPDH	67	16	22	6
ENST00000359358.8	KLHL14	0	0	0	0
ENST00000396153.6	FAF1	71	32	35	8
ENST00000252655.1	RSPH3	2	2	1	1
ENST00000361673.3	ALPK2	0	0	0	0
ENST00000337137.8	TBC1D22A	6	3	2	0
ENST00000263593.7	SIAE	9	3	1	0
ENST00000373580.7	OLFML2A	0	0	0	0
ENST00000342192.8	UBE2L3	165	104	79	28
ENST00000340692.9	MOCS1	0	0	0	0
ENST00000269122.7	CLTC	417	178	160	44
ENST00000403751.7	GTF2A1L	0	0	0	0
ENST00000276055.3	CHST7	0	0	0	0
ENST00000371933.7	EFCAB14	0	1	1	1
ENST00000405954.1	DUSP28	0	0	0	0
ENST00000377604.7	RBM10	30	13	10	1
ENST00000253109.4	ANGPTL6	0	0	0	0
ENST00000370668.7	SAMD13	0	0	0	0
ENST00000316999.9	SMAP1	15	4	7	4
ENST00000261336.6	PZP	0	0	0	0
ENST00000317121.5	OR56B1	0	0	0	0
ENST00000369849.8	INA	0	0	0	0
ENST00000261880.9	AAGAB	51	15	14	5
ENST00000340828.6	CCNG1	40	14	14	5
ENST00000228437.9	PRDM4	6	4	1	1
ENST00000389744.8	KLC1	8	6	11	1
ENST00000286835.11	SCAF4	29	18	17	4
ENST00000367660.3	ABRACL	0	1	1	0
ENST00000360537.6	PLAGL1	5	1	0	1
ENST00000642069.1	AC068987.5	0	0	0	0
ENST00000342166.9	DPY30	13	9	1	3
ENST00000376592.6	MTHFR	27	11	11	5
ENST00000340634.4	PAQR9	0	0	0	0
ENST00000323570.7	ELMOD2	12	2	4	0
ENST00000522796.1	HMGB4	0	0	0	0
ENST00000216271.9	HDAC10	3	2	0	0
ENST00000324324.11	MYEF2	0	0	0	0
ENST00000395499.5	AGPAT1	25	8	11	3
ENST00000285407.10	KLF10	8	2	4	0
ENST00000378278.6	DCLRE1C	4	7	1	1
ENST00000465271.5	CNIH4	20	6	9	2
ENST00000295131.2	ZSWIM2	0	0	0	0
ENST00000264071.6	TUBB4A	14	6	8	4
ENST00000321510.6	SLC25A41	0	0	0	0
ENST00000267485.7	C14orf37	0	0	0	0
ENST00000449207.6	PRDM7	0	0	0	0
ENST00000380338.8	MLLT3	0	0	0	0
ENST00000366787.7	THBS2	0	0	0	0
ENST00000344762.5	CCDC15	4	3	3	0
ENST00000639785.1	CASR	0	0	0	0
ENST00000370096.7	COL11A1	0	0	0	0
ENST00000620210.1	TBC1D3F	0	0	0	0
ENST00000535490.2	CXorf49	0	0	0	0
ENST00000613503.4	SPPL2B	12	7	5	0
ENST00000373736.6	NKAIN1	0	0	0	0
ENST00000372890.5	TRUB2	53	37	34	5
ENST00000303088.8	RFXANK	28	19	16	0
ENST00000620881.1	ELOA3D	0	0	0	0
ENST00000340093.7	PLAUR	2	2	3	0
ENST00000361439.8	NSMCE1	41	17	14	5
ENST00000294016.7	ADCY9	0	0	0	0
ENST00000368694.7	CHTOP	58	18	25	5
ENST00000301599.6	TMEM88	0	0	0	0
ENST00000394945.5	SPOCK1	0	0	0	0
ENST00000409860.1	C4orf48	11	1	5	3
ENST00000641846.1	OR6N1	0	0	0	0
ENST00000361908.7	OPA1	45	21	20	4
ENST00000395647.6	SLC5A10	0	0	0	0
ENST00000233809.8	IGFBP2	0	0	0	0
ENST00000308868.4	LEP	0	0	0	0
ENST00000394009.4	BBOF1	0	1	0	0
ENST00000621267.4	HNRNPDL	151	69	85	15
ENST00000325385.11	DIS3L2	6	3	2	2
ENST00000240619.2	TAS2R10	0	0	0	0
ENST00000294064.8	NEU3	8	4	7	2
ENST00000369230.3	PNLIPRP3	0	0	0	0
ENST00000415645.6	NPIPB4	0	0	0	0
ENST00000368006.7	DEDD	7	1	4	0
ENST00000221327.8	ZNF180	4	1	1	1
ENST00000372581.1	GUCA2B	0	0	0	0
ENST00000368777.1	LCE4A	0	0	0	0
ENST00000394015.3	KRTAP2-4	0	0	0	0
ENST00000276609.7	SLC26A7	0	0	0	0
ENST00000262717.8	CDH20	0	0	0	0
ENST00000428397.6	OPRM1	0	0	0	0
ENST00000398309.6	DLG2	0	0	0	0
ENST00000543909.5	SLC2A14	42	16	25	2
ENST00000370950.7	SRSF11	38	24	26	4
ENST00000360814.8	GLT8D2	0	0	0	0
ENST00000300184.7	MS4A7	0	0	0	0
ENST00000529308.5	USP35	2	0	0	1
ENST00000206595.10	G2E3	28	3	11	0
ENST00000350026.10	ARID1B	25	14	9	0
ENST00000272793.9	UBR3	79	22	27	6
ENST00000510861.5	GABRA2	0	2	1	0
ENST00000357430.7	ACSL3	50	22	31	7
ENST00000369501.2	CNR1	1	0	0	0
ENST00000233121.6	MAPRE3	5	1	1	0
ENST00000368713.7	S100A3	0	0	0	0
ENST00000301459.4	RCOR2	2	2	0	0
ENST00000215909.9	LGALS1	108	63	76	13
ENST00000508064.6	CR1L	10	2	2	0
ENST00000366582.7	HEATR1	113	58	58	14
ENST00000615353.1	HIST1H4I	377	72	153	7
ENST00000543264.6	SHD	0	0	0	0
ENST00000013222.5	INMT	0	0	0	0
ENST00000503585.5	PACRGL	1	0	3	0
ENST00000393679.5	FOLR1	0	0	3	0
ENST00000329319.7	YBEY	7	1	0	2
ENST00000331573.7	PSMG1	148	54	61	10
ENST00000361413.7	KIAA0753	1	1	0	1
ENST00000424325.6	RPL10	2132	657	830	153
ENST00000381968.7	SYT8	0	0	0	0
ENST00000457363.1	ANKRD60	0	0	0	0
ENST00000304735.3	VASN	10	3	4	0
ENST00000370589.6	MCOLN3	0	0	0	0
ENST00000367721.2	FASLG	0	0	0	0
ENST00000471389.5	FTO	8	3	5	1
ENST00000388820.4	ADAMTS7	0	0	0	0
ENST00000462322.2	SMKR1	0	0	0	0
ENST00000295834.7	FABP1	0	0	0	0
ENST00000317834.4	OR2D3	0	0	0	0
ENST00000448612.5	WDR27	0	1	1	1
ENST00000247005.7	GDF1	0	0	0	0
ENST00000229708.3	ULBP1	2	0	2	0
ENST00000342947.7	DFNA5	0	1	0	0
ENST00000379965.7	TRIM22	0	0	0	0
ENST00000619609.1	PADI6	0	0	0	0
ENST00000249442.10	MTX2	59	19	22	6
ENST00000292090.7	TLCD1	11	3	6	1
ENST00000234590.8	ENO1	2143	797	729	201
ENST00000299633.6	HDGFL3	4	3	5	0
ENST00000273308.8	CNPY2	11	10	3	3
ENST00000377045.8	ARAF	22	5	11	1
ENST00000339488.8	PTCHD4	0	0	0	0
ENST00000285873.7	GEMIN5	57	31	30	10
ENST00000317578.6	SIX5	5	2	4	0
ENST00000359452.8	RGR	0	0	0	0
ENST00000307194.5	GIMAP1	0	0	0	0
ENST00000370017.7	FNDC7	0	0	0	0
ENST00000354287.4	FBXO2	0	2	0	0
ENST00000359440.5	TMC3	0	0	0	0
ENST00000597186.5	ZNF329	2	0	0	0
ENST00000259324.5	LRRC8A	13	4	3	1
ENST00000305409.2	SCG2	0	0	0	0
ENST00000341491.8	ATF3	4	4	0	0
ENST00000447353.5	CCDC173	1	0	0	0
ENST00000379818.3	MT1M	1	0	0	0
ENST00000371528.1	ZYG11A	9	1	3	0
ENST00000361048.5	PLEKHS1	0	0	0	0
ENST00000334528.13	FMN1	0	0	0	0
ENST00000452392.2	AL669918.1	8	10	7	1
ENST00000530460.1	AP002360.1	0	0	0	0
ENST00000369314.1	POLR3GL	6	2	0	0
ENST00000624304.3	SMIM11B	6	2	2	0
ENST00000299290.5	TBATA	0	0	0	0
ENST00000509311.6	GOLGA8O	0	0	0	0
ENST00000374765.8	RAP1GAP	10	8	5	1
ENST00000295571.9	EOGT	5	1	2	0
ENST00000221922.10	CCDC9	11	15	7	3
ENST00000368243.5	C1orf61	0	0	0	0
ENST00000335397.3	OR9Q1	0	0	0	0
ENST00000333610.3	TTC32	4	3	5	1
ENST00000337304.2	ATF4	15	8	2	1
ENST00000322344.7	PNKP	3	1	3	1
ENST00000339176.7	NRN1L	0	0	0	0
ENST00000337685.6	MUM1L1	0	0	0	0
ENST00000543774.6	KAT8	35	13	19	6
ENST00000373502.9	CHIC1	2	0	0	0
ENST00000329099.4	RFLNB	3	0	1	0
ENST00000398706.6	ZSWIM8	15	8	8	1
ENST00000382409.3	DEAF1	2	3	1	0
ENST00000307395.4	GP9	0	0	0	0
ENST00000296412.12	ADH5	98	40	62	12
ENST00000367576.5	LTV1	79	30	27	7
ENST00000261254.7	CCND2	63	34	27	4
ENST00000317735.4	RRH	0	0	0	0
ENST00000359864.6	TEAD4	10	4	8	1
ENST00000368759.5	BCCIP	35	31	25	6
ENST00000348956.6	CKB	324	137	137	30
ENST00000343063.7	ESPNL	0	0	0	0
ENST00000458420.7	CLSTN2	1	0	0	0
ENST00000311303.7	ABCC12	0	0	0	0
ENST00000381714.7	HMG20A	20	7	6	3
ENST00000378536.4	SKI	12	4	11	2
ENST00000398013.7	NIPA2	32	9	13	1
ENST00000354911.8	WAC	43	5	14	7
ENST00000409259.1	AC013269.1	0	0	0	0
ENST00000358528.8	CSDE1	169	49	59	21
ENST00000481445.1	COX7B	233	70	89	22
ENST00000329759.5	FAM43A	2	0	1	0
ENST00000596217.1	NUP62	49	25	25	7
ENST00000336184.6	TRAF5	1	0	2	0
ENST00000294244.8	C11orf84	1	2	3	1
ENST00000344300.3	C15orf48	0	0	0	0
ENST00000532254.1	NPIPB6	0	0	0	0
ENST00000395288.6	KBTBD4	12	3	8	0
ENST00000334220.8	DLST	36	18	7	7
ENST00000261558.7	AP5M1	8	3	6	1
ENST00000535902.5	MANSC1	5	1	2	1
ENST00000264775.9	PLPP1	0	0	0	0
ENST00000266066.3	SFRP5	0	0	0	0
ENST00000326258.1	OR10A7	0	0	0	0
ENST00000341976.4	ZNF70	1	1	0	0
ENST00000279392.7	HIRIP3	18	6	10	1
ENST00000357585.3	SSTR2	0	0	0	0
ENST00000287139.7	NODAL	0	0	0	0
ENST00000246069.11	DSTN	21	14	15	2
ENST00000353151.3	CSN2	0	0	0	0
ENST00000293549.3	WNT1	1	0	0	0
ENST00000298351.4	TMEM63C	0	0	0	0
ENST00000416007.8	MBIP	10	9	1	3
ENST00000446656.3	MOGAT1	0	0	0	0
ENST00000424086.5	TMEM177	7	4	5	0
ENST00000265983.7	HPX	0	0	0	0
ENST00000382713.9	DOK6	0	0	0	0
ENST00000391851.8	PRMT1	65	55	41	10
ENST00000593685.5	DYRK1B	1	0	2	1
ENST00000377365.3	FAM196B	0	0	0	0
ENST00000338965.8	NCR3LG1	5	1	3	0
ENST00000402924.5	BLVRA	13	4	5	3
ENST00000300187.10	MS4A14	0	0	0	0
ENST00000306749.3	FASN	567	278	286	67
ENST00000362057.3	WHRN	0	0	1	0
ENST00000417816.2	NEBL	0	2	0	0
ENST00000308167.9	ELF4	29	7	14	3
ENST00000321322.6	DSCAML1	0	0	0	0
ENST00000495461.5	SELENOK	6	2	5	1
ENST00000568584.5	TUBB8	20	13	12	2
ENST00000496811.5	DHX36	51	24	11	8
ENST00000218721.1	MLNR	0	0	0	0
ENST00000355665.7	YTHDC1	15	11	5	1
ENST00000376325.8	SHISA7	0	0	0	0
ENST00000514116.5	ROPN1B	0	0	0	0
ENST00000164305.9	PIGB	7	6	2	1
ENST00000302182.7	UBB	1052	310	385	77
ENST00000606498.5	TM2D1	4	2	2	2
ENST00000216101.6	RASL10A	0	0	0	0
ENST00000396330.6	SNX16	0	1	0	0
ENST00000306121.7	SNX7	0	0	0	0
ENST00000591416.5	MBD1	9	3	4	1
ENST00000368100.1	VSIG8	0	0	0	0
ENST00000276101.7	AWAT2	0	0	0	0
ENST00000336596.6	EPHA3	0	0	0	0
ENST00000306698.6	SGO1	12	8	4	3
ENST00000216122.8	MCM5	111	57	55	17
ENST00000623402.1	SCARF2	1	0	0	0
ENST00000361099.7	STAT1	40	18	20	2
ENST00000611977.1	DGKK	0	0	0	0
ENST00000435364.7	KAT14	5	0	0	0
ENST00000335327.5	WASF3	0	0	0	0
ENST00000399167.6	AIFM3	0	0	0	0
ENST00000263985.10	GATB	14	5	2	1
ENST00000534025.5	TMEM9B	7	0	2	1
ENST00000222800.7	ABHD11	11	3	2	0
ENST00000345093.8	RNF41	4	0	0	0
ENST00000543942.6	C12orf56	0	0	0	0
ENST00000301522.2	PRDX2	159	85	92	23
ENST00000381033.4	PDX1	0	0	0	0
ENST00000474759.5	CACNA2D3	0	0	0	0
ENST00000394106.6	CMTM4	1	1	0	0
ENST00000569591.2	MRC1	0	0	0	0
ENST00000397092.5	GPER1	0	0	0	0
ENST00000261520.8	ICE2	16	9	8	4
ENST00000333360.11	SELE	0	0	0	0
ENST00000367833.6	TIPRL	87	17	28	7
ENST00000356731.9	HNRNPH1	403	132	141	23
ENST00000615430.4	CLEC18A	0	0	1	0
ENST00000356725.8	ZNF790	0	0	0	0
ENST00000222256.8	RAB3A	2	0	0	1
ENST00000333461.5	STAC2	0	0	0	0
ENST00000253099.10	MRPL4	96	27	37	12
ENST00000356079.8	CYP20A1	11	9	4	3
ENST00000641329.1	OR9K2	0	0	0	0
ENST00000527673.1	RPS25	686	271	282	66
ENST00000350690.9	SLC25A10	7	2	2	1
ENST00000256854.9	NARS	135	73	72	16
ENST00000382333.1	FGFBP1	0	0	0	0
ENST00000442253.2	PAQR8	2	1	0	1
ENST00000638849.1	FCGR3A	0	0	0	0
ENST00000379215.8	ECHDC3	14	5	3	0
ENST00000303904.7	COPS6	38	22	30	6
ENST00000432999.6	ZBED5	3	0	1	1
ENST00000394967.2	SP9	0	0	0	0
ENST00000380518.7	COL2A1	0	0	0	0
ENST00000253362.6	BPIFA2	1	0	0	0
ENST00000370200.5	KAZALD1	0	0	0	0
ENST00000377252.4	PLXDC2	0	0	0	0
ENST00000310194.1	OR8S1	0	0	0	0
ENST00000396424.4	ZNF665	0	1	0	0
ENST00000259030.2	RTP4	0	0	0	0
ENST00000360359.4	ANKS1A	15	1	5	1
ENST00000281317.9	MMAA	1	2	0	0
ENST00000247668.6	TRAF2	16	6	7	1
ENST00000416274.6	E2F5	7	2	1	0
ENST00000424279.5	TBL1X	4	3	2	0
ENST00000228872.8	CDKN1B	7	0	5	1
ENST00000359315.6	TPGS1	5	2	4	1
ENST00000361466.6	MYBPC1	0	0	0	0
ENST00000544357.2	PRR20C	0	0	0	0
ENST00000376016.7	YME1L1	93	45	40	17
ENST00000259205.4	IL36G	0	0	0	0
ENST00000291532.7	TMPRSS3	0	0	0	0
ENST00000562081.2	COG8	7	2	5	1
ENST00000361923.2	PER3	17	13	7	4
ENST00000267229.11	RBM26	12	9	10	3
ENST00000219409.7	ARHGDIG	0	0	0	0
ENST00000008391.3	TFAP2D	0	0	0	0
ENST00000275954.3	TMEM47	0	0	0	0
ENST00000352251.7	PROSER1	8	6	8	1
ENST00000332272.8	CHST6	0	0	0	0
ENST00000254488.6	SLC6A11	0	0	0	0
ENST00000457749.6	ZNF28	14	3	4	2
ENST00000342711.5	CDC42BPG	5	1	1	0
ENST00000397907.1	KRTAP12-3	0	0	0	0
ENST00000608933.5	PPM1K	4	0	2	0
ENST00000373347.5	DLGAP3	0	0	0	0
ENST00000270645.7	RCN3	4	0	2	0
ENST00000304546.5	ECEL1	0	0	0	0
ENST00000394440.7	CCT4	501	174	200	41
ENST00000198536.6	PILRA	0	0	0	0
ENST00000269321.11	ARHGDIA	78	37	34	11
ENST00000411527.5	HLA-DQB2	0	0	0	0
ENST00000255695.1	HRASLS2	0	0	0	0
ENST00000221797.4	LGALS13	0	0	0	0
ENST00000375864.4	LY6G5B	4	0	0	1
ENST00000579016.5	ENGASE	9	3	4	1
ENST00000371839.5	AGBL4	0	0	0	0
ENST00000309415.7	SH3RF3	0	0	0	0
ENST00000244728.9	COL21A1	0	0	0	0
ENST00000283713.10	VILL	4	1	1	0
ENST00000435224.2	ABTB2	0	0	0	0
ENST00000256969.6	SPX	0	0	0	0
ENST00000316355.9	CCNG2	0	0	0	0
ENST00000290583.8	CELF3	0	0	0	0
ENST00000391403.3	CTAGE1	0	0	0	0
ENST00000368904.5	CUZD1	0	0	0	0
ENST00000326539.6	PRNT	0	0	0	0
ENST00000229633.6	HINT3	7	2	5	0
ENST00000397609.6	FAM98B	44	20	16	4
ENST00000371320.7	SSBP3	56	32	36	6
ENST00000382680.5	RBMY1D	0	0	0	0
ENST00000398600.6	MX1	0	0	0	0
ENST00000602168.1	ERVV-1	0	0	0	0
ENST00000368216.8	RRNAD1	15	6	7	0
ENST00000234396.8	ATP6V1B1	0	0	0	0
ENST00000381937.8	NADK2	5	5	13	0
ENST00000399300.6	RBM12B	26	8	8	2
ENST00000392185.7	SNX9	35	26	23	2
ENST00000446916.2	ATRN	10	4	5	2
ENST00000332217.5	OR10J3	0	0	0	0
ENST00000288319.11	ERG	0	0	0	0
ENST00000636427.1	FP565324.1	0	0	0	0
ENST00000502486.5	BEND4	0	0	0	0
ENST00000400314.5	PCBP3	1	0	0	0
ENST00000264020.6	IFT46	9	3	3	0
ENST00000394618.7	LGALS12	2	1	2	0
ENST00000355209.8	POLR3H	9	1	3	0
ENST00000343855.5	ZBED6CL	0	0	0	0
ENST00000333850.3	TPH2	0	0	0	0
ENST00000315467.8	GCSH	9	8	2	0
ENST00000378561.5	FAM214B	0	0	0	0
ENST00000267838.6	LYSMD2	6	2	6	1
ENST00000392869.6	GTDC1	3	0	0	0
ENST00000336032.3	PNRC1	1	0	1	0
ENST00000314992.9	EXD1	0	0	0	0
ENST00000309106.3	MRGPRD	0	0	0	0
ENST00000394815.2	KRT80	0	1	1	0
ENST00000314103.5	CHAF1B	27	22	17	2
ENST00000639955.1	NECAP1	13	4	2	1
ENST00000345358.11	BAX	22	8	6	2
ENST00000354952.6	PLSCR4	0	0	0	0
ENST00000262375.10	DNAJA3	49	23	19	4
ENST00000337537.7	PPP2R5E	19	10	6	1
ENST00000266503.9	ARNTL2	0	0	0	0
ENST00000370812.7	PIGK	17	14	13	3
ENST00000381020.7	CDX2	0	0	0	0
ENST00000221804.4	CLC	0	0	1	0
ENST00000513973.5	PGM3	26	19	11	4
ENST00000372782.4	ZMAT1	0	0	0	0
ENST00000241463.4	RASL11A	0	0	0	0
ENST00000377967.8	KDM6A	11	6	9	2
ENST00000380254.6	FBXO16	0	0	0	0
ENST00000373025.7	PGC	0	0	0	0
ENST00000321545.4	ZNF543	7	0	2	0
ENST00000403633.6	BUD31	24	22	7	9
ENST00000333274.10	EFNA5	0	0	0	0
ENST00000396073.3	ENAM	0	0	0	0
ENST00000263736.4	SRBD1	16	3	2	1
ENST00000619044.1	ZNF883	0	0	0	0
ENST00000378887.3	SDHAF1	2	3	2	0
ENST00000311946.7	NIPAL4	0	0	0	0
ENST00000382968.9	RNF212	0	0	0	0
ENST00000216468.7	TMED8	4	3	2	2
ENST00000229266.7	CHPT1	24	5	9	3
ENST00000370629.6	CD40LG	0	0	0	0
ENST00000303254.3	TEX37	0	0	0	0
ENST00000357214.5	SFPQ	487	248	204	62
ENST00000274054.2	NAF1	27	9	13	2
ENST00000513963.1	AC093899.2	1	2	2	0
ENST00000333891.13	PCLO	0	0	0	0
ENST00000266182.10	TTLL8	0	0	0	0
ENST00000370768.6	FUBP1	161	54	54	15
ENST00000308527.5	SNX33	8	1	1	0
ENST00000341162.8	FCF1	23	3	13	1
ENST00000376829.6	DZIP1	0	0	0	0
ENST00000323699.8	DEGS1	27	9	6	2
ENST00000565380.5	ZNF106	23	6	5	0
ENST00000392490.5	PKIB	0	0	0	0
ENST00000305454.7	C8orf46	0	0	0	0
ENST00000215479.9	AMELY	0	0	0	0
ENST00000395384.8	QPRT	19	6	23	6
ENST00000311890.13	HSPB7	0	0	0	0
ENST00000420353.6	ATF7	5	3	3	0
ENST00000615007.4	LYNX1	0	0	0	0
ENST00000254657.7	PER2	2	4	6	1
ENST00000253237.9	GRWD1	32	20	18	6
ENST00000447092.5	HYAL2	1	4	1	0
ENST00000641819.1	OR51L1	0	0	0	0
ENST00000296506.7	SCRG1	0	0	0	0
ENST00000442366.5	AIMP1	58	14	11	3
ENST00000328314.3	OR6C76	0	0	0	0
ENST00000329630.9	ZNF775	3	2	3	0
ENST00000233630.10	PCGF1	10	1	7	0
ENST00000429984.4	NUTM2E	0	0	0	0
ENST00000590798.1	AC008770.3	1	0	0	0
ENST00000304195.7	FRMD3	0	0	0	0
ENST00000273695.3	TM4SF19	6	4	3	0
ENST00000315962.8	TRIM55	0	0	0	0
ENST00000336292.10	SYNM	0	0	0	0
ENST00000394123.7	G3BP1	224	65	105	24
ENST00000372441.1	LRRC73	0	0	0	0
ENST00000409204.4	PCDH20	0	0	0	0
ENST00000221166.9	NEFM	0	0	0	0
ENST00000313250.9	DHRS4	3	0	4	0
ENST00000594947.5	ZNF257	1	1	2	0
ENST00000300127.2	OR4D6	0	0	0	0
ENST00000354650.7	FYN	1	0	1	0
ENST00000206474.11	HAUS4	24	12	13	4
ENST00000314228.9	ZNF575	0	0	0	0
ENST00000299164.3	ADAMTS15	0	0	0	0
ENST00000311437.10	ZNF490	1	0	2	0
ENST00000395060.5	CLIP2	5	1	1	0
ENST00000374704.7	CCNY	15	5	2	1
ENST00000328313.9	ENPP7	1	0	0	0
ENST00000453129.2	CLDN25	0	0	0	0
ENST00000327720.5	SIX6	0	0	0	0
ENST00000367846.8	MPC2	151	13	36	2
ENST00000331251.3	NPBWR1	0	0	0	0
ENST00000273075.8	DNPEP	26	8	11	2
ENST00000449187.6	CALU	48	26	38	7
ENST00000308249.3	PPM1E	5	3	4	0
ENST00000377311.3	TMEM252	0	0	0	0
ENST00000361987.5	CNTF	0	0	0	0
ENST00000381795.10	RBM47	0	0	1	1
ENST00000409074.6	APOPT1	2	0	3	0
ENST00000315711.12	CD200	0	0	0	0
ENST00000373191.8	AGO3	8	3	5	0
ENST00000276201.6	UPF3B	24	12	8	1
ENST00000527879.2	EID3	0	0	0	0
ENST00000265978.8	FAM160A2	1	4	2	0
ENST00000265081.6	MSH3	12	6	4	4
ENST00000261652.6	TNFRSF13B	0	0	0	0
ENST00000417856.5	KLC2	7	3	3	5
ENST00000392948.3	HIST2H3PS2	136	104	85	23
ENST00000233072.9	CPS1	1	0	0	0
ENST00000331479.3	SMDT1	3	4	6	0
ENST00000343110.2	PRELP	0	0	0	0
ENST00000432196.3	KBTBD13	0	0	0	0
ENST00000291009.3	PIP	0	0	0	0
ENST00000523047.3	SMIM23	0	0	0	0
ENST00000381070.7	CWC27	20	3	10	2
ENST00000407249.7	CDK11B	30	13	17	4
ENST00000327347.9	SEPHS1	20	13	12	1
ENST00000309594.4	MRPL57	9	4	9	2
ENST00000298999.7	R3HCC1L	6	0	3	0
ENST00000424785.6	FKBP7	1	0	3	0
ENST00000298466.9	SOHLH1	0	0	0	0
ENST00000539867.5	TBC1D30	0	0	0	0
ENST00000311083.9	CSRP2	0	2	0	0
ENST00000637269.1	AC002429.2	0	0	0	0
ENST00000319441.5	PCK1	0	0	0	0
ENST00000222284.9	TMEM147	28	11	17	1
ENST00000465127.1	AF241726.2	0	0	0	0
ENST00000397985.6	SERPINB8	0	0	0	0
ENST00000262052.9	SLC11A2	15	1	8	1
ENST00000296849.9	NKD2	0	0	0	0
ENST00000377755.8	KRT40	0	0	0	0
ENST00000260723.4	BTBD16	0	0	0	0
ENST00000249837.7	VPS13C	20	8	10	1
ENST00000381401.10	SLC25A6	134	49	68	16
ENST00000357103.4	ADIPOR2	30	7	4	3
ENST00000336077.10	KIR2DL1	0	0	0	0
ENST00000361529.3	SLC25A47	0	0	0	0
ENST00000269391.10	RNF157	0	1	3	0
ENST00000333129.3	FIGN	0	0	0	0
ENST00000348831.8	ADARB1	1	2	1	0
ENST00000239461.10	PRRX1	0	0	0	0
ENST00000221943.13	DMAC2	16	8	9	1
ENST00000638170.1	INAFM2	1	1	2	1
ENST00000410042.1	AC092587.1	24	12	6	3
ENST00000369489.9	CD58	34	13	11	1
ENST00000270722.9	PRDM16	0	0	0	0
ENST00000216259.7	PMM1	11	7	2	0
ENST00000381298.6	IL6ST	6	1	3	0
ENST00000375135.3	FGD1	0	0	0	0
ENST00000511437.5	FAM173B	15	10	5	1
ENST00000586600.5	CCDC130	7	3	2	0
ENST00000371237.8	C8B	0	0	0	0
ENST00000270570.8	SLC47A1	0	0	0	0
ENST00000548747.5	PMEL	0	0	0	0
ENST00000619866.4	PIK3R6	0	0	0	0
ENST00000339950.4	USP1	43	11	25	2
ENST00000356929.3	ZNF708	2	0	2	0
ENST00000312150.4	KRT25	0	0	0	0
ENST00000557597.5	NUMB	12	5	7	1
ENST00000228936.4	ART4	0	0	0	0
ENST00000223528.6	FKTN	3	0	0	0
ENST00000609129.1	ZBTB8B	0	0	0	0
ENST00000383836.7	SRGAP3	0	0	0	0
ENST00000237837.1	FGF23	0	0	0	0
ENST00000375910.7	CELA2B	0	0	0	0
ENST00000435765.5	PSMC2	161	71	89	19
ENST00000325324.10	IPO11	81	18	20	2
ENST00000259466.1	OR1L4	0	0	0	0
ENST00000408923.7	RGS14	4	1	3	1
ENST00000292432.9	HK3	0	0	0	0
ENST00000312165.5	NLRP6	0	0	0	0
ENST00000201979.2	REM1	0	0	0	0
ENST00000454002.6	DNAJB5	0	0	0	0
ENST00000609923.5	SLC25A16	0	0	0	0
ENST00000410092.7	SPIRE1	3	0	4	0
ENST00000641768.1	OR5V1	0	0	0	0
ENST00000329003.3	GALR2	0	0	1	0
ENST00000269844.4	PRDM15	1	0	3	0
ENST00000405858.5	ZNF12	2	2	5	2
ENST00000243964.6	SLC12A5	0	0	0	0
ENST00000239940.11	PFN2	0	0	0	0
ENST00000393504.5	CNGA3	0	0	0	0
ENST00000251691.4	ARFGEF3	0	0	0	0
ENST00000375712.3	KIF3B	4	1	0	1
